,query,pub_date,source,headline1,headline2,snippet,lead_paragraph,keywords
97,Alzheimer,2020,The New York Times,‘Person. Woman. Man. Camera. TV.’ Didn’t Mean What Trump Hoped It Did,Repeat After Him: ‘Person. Woman. Man. Camera. TV.’,"The president said on Fox News that he had to remember those words as part of a test that he said demonstrated his mental acuity. But the test, the Montreal Cognitive Assessment, is meant to detect signs of dementia, Alzheimer’s disease or other c...",[Follow our live Trump vs Biden 2020 election updates and analysis.],"[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Tests (Medical)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Intelligence and Intelligence Tests (IQ)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2020', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}]"
5,Alzheimer,2021,The New York Times,How Staying Physically Active May Protect the Aging Brain,Physical Activity and Aging Brains,Simple activities like walking boost immune cells in the brain that may help to keep memory sharp and even ward off Alzheimer’s disease.,"Staying physically active as we age substantially drops our risk of developing dementia during our lifetimes, and it doesn’t require prolonged exercise. Walking or moving about, rather than sitting, may be all it takes to help bolster the brain, and a new study of octogenarians from Chicago may help to explain why.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Exercise', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Service', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Rodents', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 9, 'major': 'N'}]"
14,Alzheimer,2021,The New York Times,Seeking Early Signals of Dementia in Driving and Credit Scores,Seeking Dementia Signals in Everyday Behavior,The pathologies underlying brain decline can begin years before symptoms emerge. Can everyday behavior provide warning?,"Learning your odds of eventually developing dementia — a pressing concern for many, especially those with a family history of it — requires medical testing and counseling. But what if everyday behavior, like overlooking a couple of credit card payments or habitually braking while driving, could foretell your risk?","[{'name': 'subject', 'value': 'your-feed-science', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Tests (Medical)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-health', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}]"
30,Alzheimer,2021,The New York Times,Alzheimer’s Prediction May Be Found in Writing Tests,The First Word on Predicting Alzheimer’s,IBM researchers trained artificial intelligence to pick up hints of changes in language ahead of the onset of neurological diseases.,Is it possible to predict who will develop Alzheimer’s disease simply by looking at writing patterns years before there are symptoms?,"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Tests (Medical)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Artificial Intelligence', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'International Business Machines Corporation', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'EClinicalMedicine (Journal)', 'rank': 8, 'major': 'N'}]"
44,Alzheimer,2021,The New York Times,The Secrets of ‘Cognitive Super-Agers’,Living to 100 and Staying Sharp,"By studying centenarians, researchers hope to develop strategies to ward off Alzheimer’s disease and slow brain aging for all of us.","One of my greatest pleasures during the Covid-19 shutdowns was having the time to indulge in hourlong phone conversations with friends and family whom I could not see in person. Especially uplifting were my biweekly talks with Margaret Shryer, a twice-widowed 94-year-old Minneapolitan.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}]"
45,Alzheimer,2021,The New York Times,Turning to Books to Grasp the Most Ungraspable Disease,The Devil of Dementia,"Sandeep Jauhar offers a tour of books about Alzheimer’s, from the search for a cure to fictionalized accounts of living with this scourge.","When my family moved to the United States in 1976, the country was in the midst of what could be called the Great Alzheimer’s Awakening. Research conducted that decade suggested that dementia, far from being rare, was actually one of the leading causes of death in American society — just behind heart disease and cancer.","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Corkin, Suzanne (1937-2016)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Ignatieff, Michael', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Molaison, Henry Gustav', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Thomas, Matthew A (1975- )', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'We Are Not Ourselves (Book)', 'rank': 9, 'major': 'N'}]"
47,Alzheimer,2021,The New York Times,Family Caregivers Feel the Pandemic’s Weight,Family Caregivers  Feel the Weight,"Early studies reveal the toll that lockdowns, isolation and stress have taken on those who care for older Americans.","Mary Ann Boor could see her husband’s Alzheimer’s disease progressing, and her responsibilities as his caregiver intensifying.","[{'name': 'subject', 'value': 'Home Health Care', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Anxiety and Stress', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Depression (Mental)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Quarantine (Life and Culture)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-science', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-health', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Families and Family Life', 'rank': 11, 'major': 'N'}]"
48,Alzheimer,2021,The New York Times,Air Pollution Takes a Toll on the Brain,Mind: Brain Damage From Dirty Air,Even short-term exposure to polluted air may impair mental ability in the elderly. Aspirin and other NSAIDs showed some protective effects.,"Long-term exposure to air pollution has many health consequences, including accelerating brain aging and increasing the risk for dementia. Now new research suggests that short-term exposure to polluted air, even at levels generally considered “acceptable,” may impair mental ability in the elderly.","[{'name': 'subject', 'value': 'Air Pollution', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nonsteroidal Anti-inflammatory Drugs (NSAIDs)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Aspirin', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 7, 'major': 'N'}]"
50,Alzheimer,2021,The New York Times,Earlier Diabetes Onset Could Raise Dementia Risk,Mind: Diabetes and Dementia Risk,"The younger the age at diagnosis for Type 2 diabetes, the higher the risk for Alzheimer’s disease and other forms of dementia years later.","Type 2 diabetes is a chronic, progressive illness that can have devastating complications, including hearing loss, blindness, heart disease, stroke, kidney failure and vascular damage so severe as to require limb amputation. Now a new study underscores the toll that diabetes may take on the brain. It found that Type 2 diabetes is linked to an increased risk for Alzheimer’s disease and other forms of dementia later in life, and the younger the age at which diabetes is diagnosed, the greater the risk.","[{'name': 'subject', 'value': 'Diabetes', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Obesity', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Childhood', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Weight', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Journal of the American Medical Assn', 'rank': 7, 'major': 'N'}]"
51,Alzheimer,2021,The New York Times,"She Bought a Truck on eBay, Then Forgot It. A Dementia Diagnosis Came Later.",Financial Mistakes May Indicate Dementia,"Impulsive purchases, out-of-control spending: These behaviors can be early signs of Alzheimer’s disease or other cognitive decline.","After Maria Turner’s minivan was totaled in an accident a dozen years ago, she grew impatient waiting for the insurance company to process the claim.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Personal Finances', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Chronic Traumatic Encephalopathy', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Credit Scores', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Retirement', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Frontotemporal Dementia', 'rank': 9, 'major': 'N'}]"
52,Alzheimer,2021,The New York Times,Doctors Harness the Power of Human Connections,Doctors Are Prescribing Ways to Connect Socially  For Those Feeling Isolated,"Social medicine programs, which often encourage patients to engage with other people, can help address dementia, isolation and more.","This article is part of our new series on the Future of Health Care, which examines changes in the medical field.","[{'name': 'subject', 'value': 'Therapy and Rehabilitation', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Loneliness', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 7, 'major': 'N'}]"
54,Alzheimer,2021,The New York Times,"Sleeping Too Little in Middle Age May Increase Dementia Risk, Study Finds",Less Sleep in Middle Age May Raise Dementia Risk,"The research, tracking thousands of people from age 50 on, suggests those who sleep six hours or less a night are more likely to develop dementia in their late 70s.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.","[{'name': 'subject', 'value': 'Sleep', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-healthcare', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Nature Communications (Journal)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 8, 'major': 'N'}]"
60,Alzheimer,2021,The New York Times,"People With Dementia Are Twice as Likely to Get Covid, Huge Study Finds","People With Dementia Are Twice as Likely to Get Covid, Broad Study Finds",The analysis of nearly 62 million electronic medical records in the U.S. also found that Black people with dementia were at an even greater risk.,"People with dementia had significantly greater risk of contracting the coronavirus, and they were much more likely to be hospitalized and die from it, than people without dementia, a new study of millions of medical records in the United States has found.","[{'name': 'subject', 'value': 'your-feed-science', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': ""ALZHEIMER'S ASSN"", 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Case Western Reserve University', 'rank': 8, 'major': 'N'}]"
63,Alzheimer,2021,The New York Times,N.F.L. Asked to Address Race-Based Evaluations in Concussion Settlement,Mediator to Explore Claims  Of Bias in Concussion Deal,Mediation in the case could force a reopening of hundreds of denied dementia claims from Black players if race-based evaluation benchmarks are thrown out.,"The judge overseeing the landmark N.F.L. concussion settlement ordered a mediator to look into concerns about the league’s use of separate scoring curves — one for Black athletes, another for white players — used by doctors to evaluate dementia-related claims that retired players say “explicitly and deliberately” discriminated against hundreds if not thousands of Black players.","[{'name': 'subject', 'value': 'Football', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'National Football League', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Concussions', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Brody, Anita B', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Davenport, Najeh (1979- )', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Henry, Kevin (1968- )', 'rank': 12, 'major': 'N'}]"
