,query,pub_date,source,headline1,headline2,snippet,lead_paragraph,keywords
41,Alzheimer,2020,The New York Times,Former L.A. County Sheriff Is Ordered to Prison for Obstruction of Justice,,"Lee Baca, 77, was convicted in 2017 of obstructing an F.B.I. investigation into corruption and civil rights abuses at jails under his control.","A federal judge on Wednesday ordered Lee Baca, a former Los Angeles County sheriff convicted of obstructing an F.B.I. investigation into his department’s troubled jails, to report to prison within three weeks.","[{'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""Los Angeles County Sheriff's Department"", 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Baca, Lee', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'California', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles (Calif)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 7, 'major': 'N'}]"
44,Alzheimer,2020,The New York Times,"There Has Been an Increase in Other Causes of Deaths, Not Just Coronavirus",Other Causes of Death Have Surged as Well,"More people have died from heart disease, diabetes and Alzheimer’s disease in New York and New Jersey in recent months than over the same period in previous years. Here’s how those deaths might be linked to the pandemic.","More people have died from heart disease, diabetes and Alzheimer’s disease in New York and New Jersey in recent months than over the same period in previous years. Here’s how those deaths might be linked to the pandemic.","[{'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'New Jersey', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Centers for Disease Control and Prevention', 'rank': 6, 'major': 'N'}]"
45,Alzheimer,2020,The New York Times,‘The Cuban’ Review: Memories Lost and Reignited,The Cuban,Louis Gossett Jr. plays a musician with Alzheimer’s disease whose new nurse helps him reach back into his past.,"“The Cuban” opens with Cuban jazz on the soundtrack and bright watercolors of mid-20th-century Havana accompanying the credits. But things get more subdued, literally, as the watercolors start depicting a nursing home. Moving into live action, the colors are muted, the light diffuse. And they stay that way to the extent that you might wonder if something’s technically wrong.","[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Gossett, Lou Jr', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Cuban (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Navarretta, Sergio', 'rank': 4, 'major': 'N'}]"
46,Alzheimer,2020,The New York Times,11 of Our Best Weekend Reads,,Mourning John Lewis. Advances in Alzheimer’s research. Sheep in Senegal. Ben & Jerry. And more.,"Welcome to the weekend, and welcome to August. It’s the beginning of the end of summer. If you’re like me, the end of the heat can’t come soon enough. If not, don’t worry: There’s still plenty of time to head to the woods, make a watermelon salad or even learn some theater skills (or knife-fighting techniques). Whatever you do, be sure to make time for some amazing journalism.",[]
47,Alzheimer,2020,The New York Times,Shelter From Life’s Storms,,"For the writer Dan Avery, crossword puzzles provide a comforting shield from the painful parts of life.",I started doing crossword puzzles in the seventh grade.,"[{'name': 'subject', 'value': 'Crossword Puzzles', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}]"
48,Alzheimer,2020,The New York Times,Everyone Knows Memory Fails as You Age. But Everyone Is Wrong.,Memory Need Not Fail Us,Even 20-year-olds forget the simplest things.,"I’m 62 years old as I write this. Like many of my friends, I forget names that I used to be able to conjure up effortlessly. When packing my suitcase for a trip, I walk to the hall closet and by the time I get there, I don’t remember what I came for.","[{'name': 'subject', 'value': 'Memory', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 4, 'major': 'N'}]"
53,Alzheimer,2020,The New York Times,"On This Valentine’s Day, See What Love Is",,Five short films to break (and mend) your heart.,"Pam White raised three happy children, enjoyed a rewarding career and was a devoted partner. Except, as she put it, “there was just one little glitch” — early-onset Alzheimer’s disease. The family’s changing reality left one thing unaltered: her husband’s devotion.","[{'name': 'subject', 'value': 'Marriages', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dating and Relationships', 'rank': 2, 'major': 'N'}]"
55,Alzheimer,2020,The New York Times,"Air Pollution, Evolution, and the Fate of Billions of Humans",Airborne Toxins May Have Shaped Our Evolution,It’s not just a modern problem. Airborne toxins are so pernicious that they may have shaped our DNA over millions of years.,"The threat of air pollution grabs our attention when we see it — for example, the tendrils of smoke of Australian brush fires, now visible from space, or the poisonous soup of smog that descends on cities like New Delhi in the winter.","[{'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Smoking and Tobacco', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Wildfires', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Air Pollution', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Hazardous and Toxic Substances', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Evolution (Biology)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Lungs', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Factories and Manufacturing', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Silica', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Quarterly Review of Biology, The (Journal)', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Perdew, Gary', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 14, 'major': 'N'}, {'name': 'glocations', 'value': 'Australia', 'rank': 15, 'major': 'N'}, {'name': 'glocations', 'value': 'New Delhi (India)', 'rank': 16, 'major': 'N'}, {'name': 'glocations', 'value': 'Sahara Desert', 'rank': 17, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-science', 'rank': 18, 'major': 'N'}]"
59,Alzheimer,2020,The New York Times,How a Premier U.S. Drug Company Became a Virus ‘Super Spreader’,How Meeting Of Drugmaker Sowed Illness,"Biogen employees unwittingly spread the coronavirus from Massachusetts to Indiana, Tennessee and North Carolina.","BOSTON — On the first Monday in March, Michel Vounatsos, chief executive of the drug company Biogen, appeared in good spirits. The company’s new Alzheimer’s drug was showing promise after years of setbacks. Revenues had never been higher.","[{'name': 'organizations', 'value': 'Biogen Inc', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Boston (Mass)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Pharmaceutical Research and Manufacturers of America', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Massachusetts', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Conventions, Fairs and Trade Shows', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Vounatsos, Michel', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Disease Rates', 'rank': 9, 'major': 'N'}]"
73,Alzheimer,2020,The New York Times,"Tiny Love Stories: ‘In Her World, There’s No Pandemic Outside’",,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","I call my grandma, haunted by the image of her in assisted living without visitors. “You sound even more beautiful than last time I saw you,” she says. Because of her Alzheimer’s, she forgets when that was, but she never forgets her adoration for my sister, Marissa, and me, her “M&Ms.” In her world, there’s no pandemic outside. For our seven-minute conversation, there’s none in mine either. “I’m so happy you called,” she says. “Now I can go to bed with a smile.” Four days later, she’s gone. Coronavirus I didn’t even know she had. — Meredith Lawrence","[{'name': 'subject', 'value': 'Love (Emotion)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Modern Love (Times Column)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dating and Relationships', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Quarantines', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 6, 'major': 'N'}]"
94,Alzheimer,2020,The New York Times,My 83-Year-Old Father’s Wedding and New Life,,Quiet changes sometimes mean taking big steps. My father and his new wife taught me that lesson.,"One evening in July, my father locked up his home of 53 years for the last time, the house my sister and I grew up in, the one our mother filled with her crafts and book group meetings — until she didn’t. About 10 years after we moved out, Mom, in her 50s then, quit her hobbies and nursing job. Her former patients sent her money cards, but if she felt like a graduate, she never talked about next steps. Retiring earlier than planned, our father, Don, cared for our mother, Carolyn, 24/7 in their home for 20 years. He seldom said Alzheimer’s.","[{'name': 'subject', 'value': 'Widows and Widowers', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Marriages', 'rank': 3, 'major': 'N'}]"
0,Alzheimer,2021,The New York Times,"Biogen Slashes Price of Alzheimer’s Drug Aduhelm, as It Faces Obstacles",Drugmaker Slashes Price Of Alzheimer’s Medication As Criticism Intensifies,"A group of Alzheimer’s experts and health advocates called on the F.D.A. to withdraw its approval of the drug, the latest of several setbacks for the treatment.",Biogen slashed the price of its controversial new Alzheimer’s drug Aduhelm on Monday as the drug faces weak sales and mounting criticism.,"[{'name': 'subject', 'value': 'your-feed-science', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Aduhelm (Drug)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Biogen Inc', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Food and Drug Administration', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-healthcare', 'rank': 8, 'major': 'N'}]"
1,Alzheimer,2021,The New York Times,Decision Looms That Could Determine Fate of Alzheimer’s Drug,A Drug’s Hurdle: Nod by Medicare,"Medicare officials are trying to determine whether to cover Aduhelm, which the F.D.A. approved despite unclear evidence that it helps patients.","Federal officials are wrestling with a decision that could go a long way toward determining the future of the controversial new Alzheimer’s drug, Aduhelm, and whether significant numbers of patients use it.","[{'name': 'subject', 'value': 'Aduhelm (Drug)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Biogen Inc', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Food and Drug Administration', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Centers for Medicare and Medicaid Services', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-science', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-healthcare', 'rank': 9, 'major': 'N'}]"
2,Alzheimer,2021,The New York Times,Can an Athlete’s Blood Enhance Brainpower?,Study of Mice Reveals A Boost for Brainpower In the Blood of Athletes,Scientists who injected idle mice with blood from athletic mice found improvements in learning and memory. The findings could have implications for Alzheimer’s research and beyond.,What if something in the blood of an athlete could boost the brainpower of someone who doesn’t or can’t exercise? Could a protein that gets amplified when people exercise help stave off symptoms of Alzheimer’s and other memory disorders?,"[{'name': 'subject', 'value': 'Animal Cognition', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Exercise', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mice', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Tests (Medical)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Veterans', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Proteins', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Nature (Journal)', 'rank': 12, 'major': 'N'}, {'name': 'organizations', 'value': 'Stanford University', 'rank': 13, 'major': 'N'}, {'name': 'organizations', 'value': 'Veterans Affairs Department', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-science', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 16, 'major': 'N'}]"
3,Alzheimer,2021,The New York Times,Biogen’s Alzheimer’s drug is unlikely to win E.U. approval.,Biogen Says New Drug for Alzheimer’s Is Unlikely to Win E.U. Approval,"The drug, Aduhelm, has been mired in controversy since it was in approved in the United States in June.","The drug maker Biogen said on Wednesday that a panel of drug reviewers in the European Union had indicated that its new Alzheimer’s drug was unlikely to be approved there, the latest setback for a medication that has been mired in controversy since it was approved in the United States in June.","[{'name': 'subject', 'value': 'Aduhelm (Drug)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Biogen Inc', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'European Medicines Agency', 'rank': 7, 'major': 'N'}]"
